timestamp,cpu_percent,memory_percent,net_sent_MB,net_recv_MB
2025-07-24 13:03:47.752763,9.6,68.4,0.00,0.00
2025-07-24 13:03:48.784261,16.7,68.5,0.01,0.00
2025-07-24 13:03:49.802002,10.6,68.5,0.00,0.00
2025-07-24 13:03:50.821956,11.6,68.7,0.01,0.00
2025-07-24 13:03:51.855140,15.4,68.9,0.01,0.01
2025-07-24 13:03:52.904267,23.3,68.9,0.00,0.00
2025-07-24 13:03:53.931788,16.6,69.0,0.00,0.00
2025-07-24 13:03:54.950818,13.2,69.0,0.00,0.00
2025-07-24 13:03:55.987729,12.2,68.9,0.00,0.00
2025-07-24 13:03:57.013640,17.0,68.9,0.00,0.00
2025-07-24 13:03:58.037027,8.8,68.9,0.00,0.00
2025-07-24 13:03:59.066078,17.8,68.5,0.00,0.00
2025-07-24 13:04:00.088770,10.7,68.6,0.00,0.00
2025-07-24 13:04:01.107421,18.1,68.6,0.00,0.00
2025-07-24 13:04:02.135225,5.8,68.5,0.00,0.00
2025-07-24 13:04:03.163671,16.8,68.5,0.00,0.00
2025-07-24 13:04:04.181767,16.8,68.5,0.00,0.00
2025-07-24 13:04:05.214507,9.7,68.6,0.00,0.00
2025-07-24 13:04:06.227778,15.2,68.7,0.00,0.00
2025-07-24 13:04:07.272959,15.8,68.7,0.00,0.00
2025-07-24 13:04:08.306737,23.0,68.6,0.00,0.00
2025-07-24 13:04:09.355355,17.2,68.7,0.00,0.00
2025-07-24 13:04:10.378815,23.3,68.6,0.00,0.00
2025-07-24 13:04:11.432342,15.0,68.6,0.00,0.00
2025-07-24 13:04:12.464111,9.7,68.6,0.00,0.00
2025-07-24 13:04:13.493276,13.5,68.6,0.00,0.00
2025-07-24 13:04:14.520159,11.2,68.6,0.00,0.00
2025-07-24 13:04:15.554801,22.2,68.6,0.00,0.00
2025-07-24 13:04:16.576013,9.7,68.6,0.00,0.00
2025-07-24 13:04:17.606816,9.3,68.5,0.00,0.00
2025-07-24 13:04:18.625823,12.7,68.5,0.00,0.00
2025-07-24 13:04:19.661509,14.6,68.4,0.00,0.00
2025-07-24 13:04:20.677404,14.1,68.3,0.00,0.00
2025-07-24 13:04:21.709694,7.0,68.3,0.00,0.00
2025-07-24 13:04:22.735869,17.6,68.3,0.00,0.00
2025-07-24 13:04:23.752919,12.8,68.2,0.00,0.00
2025-07-24 13:04:24.782299,38.4,68.5,0.01,0.00
2025-07-24 13:04:25.800543,32.4,70.5,0.04,0.00
2025-07-24 13:04:26.823597,25.2,70.9,0.02,0.01
2025-07-24 13:04:27.839647,39.6,70.8,0.01,0.00
2025-07-24 13:04:28.863525,24.1,70.8,0.00,0.00
2025-07-24 13:04:29.879061,25.7,71.0,0.00,0.00
2025-07-24 13:04:30.893311,37.9,71.4,0.03,0.00
2025-07-24 13:04:31.906800,29.0,72.5,0.00,0.00
2025-07-24 13:04:32.929352,27.1,74.0,0.00,0.00
2025-07-24 13:04:33.953820,23.1,75.2,0.00,0.00
2025-07-24 13:04:34.990243,29.1,76.5,0.00,0.00
2025-07-24 13:04:36.003367,27.8,77.7,0.00,0.00
2025-07-24 13:04:37.028561,33.5,78.9,0.00,0.00
2025-07-24 13:04:38.043726,31.6,79.7,0.00,0.00
2025-07-24 13:04:39.057497,40.8,80.2,0.00,0.00
2025-07-24 13:04:40.075821,32.2,80.4,0.01,0.00
2025-07-24 13:04:41.095166,31.8,80.4,0.00,0.00
2025-07-24 13:04:42.128626,13.5,80.4,0.02,0.00
2025-07-24 13:04:43.166570,5.0,80.4,0.00,0.00
2025-07-24 13:04:44.200475,14.1,80.4,0.00,0.00
2025-07-24 13:04:45.238180,13.1,80.4,0.00,0.00
2025-07-24 13:04:46.280903,12.8,80.2,0.00,0.00
2025-07-24 13:04:47.328667,50.9,70.5,0.00,0.00
